,Company_name,Sector,BSE,NSE,Market Cap,Current Price,High / Low,Stock P/E,Book Value,Dividend Yield,ROCE,ROE,Face Value,Price to Sales,Sales growth,Sales growth 3Years,Sales growth 5Years,Sales growth 7Years,Sales growth 10Years,Profit growth,Profit growth 3Years,Profit growth 5Years,Profit growth 7Years,Profit growth 10Years,EPS,EPS last year,Debt,Debt 3Years back,Debt 5Years back,Debt 7Years back,Debt 10Years back
0,Bharat Petroleum Corporation Ltd,Refineries,500547,BPCL,97757,451, 482 / 314,3.37,327,4.66,6.86,6.34,10.0,0.22,4.19,18.5,14.9,14.1,6.93,5950,-8.68,-18.0,-11.9,5.34,127,9.82,56335,65476,37659,23388,33157
