company_id,year,roe_pct,roce_pct,de_ratio,icr
72,2015,,,,
72,2016,,,,
72,2017,,,,
72,2018,,,,
72,2019,,,,
72,2020,,,,
72,2021,,,,
72,2022,,,,
72,2023,,,,
74,2013,,,,36.87
74,2014,,,,76.91
74,2015,,,,-68.07
74,2016,,,,132.63
74,2017,,,,123.44
74,2018,,,,123.27
74,2019,,,,96.5
74,2020,,,,
74,2021,,,,
74,2022,,,,
74,2023,,,,
76,2014,,,,331.92
76,2015,,,,320.42
76,2016,,,,323.0
76,2017,,,,200.56
76,2018,,,,190.26
76,2019,,,,155.84
76,2020,,,,117.11
76,2021,,,,100.24
76,2022,,,,71.72
76,2023,,,,44.44
78,2012,,,,4.98
78,2013,,,,4.24
78,2014,,,,3.22
78,2015,,,,1.92
78,2016,,,,1.81
78,2017,,,,2.35
78,2018,,,,4.24
78,2019,,,,4.4
78,2020,,,,3.62
78,2021,,,,4.43
78,2022,,,,7.86
78,2023,,,,6.58
80,2012,,,,1928.5
80,2013,,,,205.5
80,2014,,,,135.39
80,2015,,,,369.94
80,2016,,,,376.24
80,2017,,,,198.11
80,2018,,,,302.0
80,2019,,,,278.85
80,2020,,,,87.16
80,2021,,,,100.82
80,2022,,,,123.36
80,2023,,,,128.03
82,2012,,,,540.64
82,2013,,,,314.59
82,2014,,,,195.56
82,2015,,,,426.58
82,2016,,,,552.06
82,2017,,,,60.46
82,2018,,,,57.83
82,2019,,,,110.19
82,2020,,,,96.26
82,2021,,,,34.95
82,2022,,,,59.68
82,2023,,,,56.74
84,2012,,,,
84,2013,,,,
84,2014,,,,
84,2015,,,,
84,2016,,,,
84,2017,,,,
84,2018,,,,
84,2019,,,,
84,2020,,,,
84,2021,,,,
84,2022,,,,
84,2023,,,,
86,2012,,,,95.69
86,2013,,,,117.5
86,2014,,,,108.87
86,2015,,,,99.88
86,2016,,,,
86,2017,,,,129.07
86,2018,,,,95.15
86,2019,,,,58.87
86,2020,,,,67.26
86,2021,,,,23.84
86,2022,,,,
86,2023,,,,
87,2012,,,,2.56
87,2013,,,,2.42
87,2014,,,,3.75
87,2015,,,,3.91
87,2016,,,,7.82
87,2017,,,,10.29
87,2018,,,,11.87
87,2019,,,,7.99
87,2020,,,,1.53
87,2021,,,,15.21
87,2022,,,,9.55
87,2023,,,,4.72
89,2012,,,,1.28
89,2013,,,,1.36
89,2014,,,,1.34
89,2015,,,,1.38
89,2016,,,,1.35
89,2017,,,,1.31
89,2018,,,,1.39
89,2019,,,,1.35
89,2020,,,,1.31
89,2021,,,,1.39
89,2022,,,,1.43
89,2023,,,,1.36
90,2012,,,,
90,2013,,,,
90,2014,,,,
90,2015,,,,
90,2016,,,,
90,2017,,,,
90,2018,,,,
90,2019,,,,
90,2020,,,,
90,2021,,,,
90,2022,,,,
90,2023,,,,
92,2012,,,,3157.75
92,2013,,,,2780.6
92,2014,,,,1783.78
92,2015,,,,1526.08
92,2016,,,,
92,2017,,,,
92,2018,,,,
92,2019,,,,
92,2020,,,,147.47
92,2021,,,,154.31
92,2022,,,,168.93
92,2023,,,,133.21
94,2012,,,,3.22
94,2013,,,,15.77
94,2014,,,,6.7
94,2015,,,,15.33
94,2016,,,,10.51
94,2017,,,,7.41
94,2018,,,,9.63
94,2019,,,,2.09
94,2020,,,,2.94
94,2021,,,,0.48
94,2022,,,,0.54
94,2023,,,,2.51
96,2012,,,,98.2
96,2013,,,,111.79
96,2014,,,,484.34
96,2015,,,,170.12
96,2016,,,,205.31
96,2017,,,,351.61
96,2018,,,,163.14
96,2019,,,,290.38
96,2020,,,,268.65
96,2021,,,,338.66
96,2022,,,,375.55
96,2023,,,,356.44
98,2012,,,,13.34
98,2013,,,,6.03
98,2014,,,,3.4
98,2015,,,,1.41
98,2016,,,,1.03
98,2017,,,,1.26
98,2018,,,,1.52
98,2019,,,,1.63
98,2020,,,,1.83
98,2021,,,,4.08
98,2022,,,,7.24
98,2023,,,,6.5
100,2023,,,,
102,2012,,,,2.0
102,2013,,,,2.92
102,2014,,,,2.55
102,2015,,,,3.36
102,2016,,,,2.92
102,2017,,,,2.1
102,2018,,,,1.9
102,2019,,,,2.73
102,2020,,,,3.71
102,2021,,,,3.53
102,2022,,,,5.34
102,2023,,,,4.69
104,2012,,,,3.75
104,2013,,,,3.15
104,2014,,,,2.47
104,2015,,,,2.71
104,2016,,,,1.24
104,2017,,,,3.27
104,2018,,,,3.98
104,2019,,,,4.88
104,2020,,,,2.7
104,2021,,,,5.22
104,2022,,,,8.2
104,2023,,,,2.9
106,2012,,,,
106,2013,,,,
106,2014,,,,
106,2015,,,,
106,2016,,,,
106,2017,,,,
106,2018,,,,
106,2019,,,,
106,2020,,,,
106,2021,,,,
106,2022,,,,
106,2023,,,,
108,2012,,,,3.84
108,2013,,,,3.0
108,2014,,,,2.37
108,2015,,,,2.35
108,2016,,,,2.42
108,2017,,,,2.65
108,2018,,,,2.8
108,2019,,,,2.74
108,2020,,,,2.5
108,2021,,,,2.69
108,2022,,,,2.89
108,2023,,,,3.18
110,2017,,,,190.34
110,2018,,,,222.39
110,2019,,,,276.87
110,2020,,,,172.03
110,2021,,,,
110,2022,,,,
110,2023,,,,
112,2012,,,,20.56
112,2013,,,,42.48
112,2014,,,,44.0
112,2015,,,,110.4
112,2016,,,,202.5
112,2017,,,,472.33
112,2018,,,,100.81
112,2019,,,,198.64
112,2020,,,,28.41
112,2021,,,,37.96
112,2022,,,,48.9
112,2023,,,,44.43
114,2012,,,,41.71
114,2013,,,,56.02
114,2014,,,,115.56
114,2015,,,,385.9
114,2016,,,,65.68
114,2017,,,,30.12
114,2018,,,,9.01
114,2019,,,,8.78
114,2020,,,,6.12
114,2021,,,,19.18
114,2022,,,,3.0
114,2023,,,,6.83
116,2012,,,,4.33
116,2013,,,,4.33
116,2014,,,,3.7
116,2015,,,,3.04
116,2016,,,,3.41
116,2017,,,,3.51
116,2018,,,,4.41
116,2019,,,,3.56
116,2020,,,,1.83
116,2021,,,,2.07
116,2022,,,,3.56
116,2023,,,,4.16
118,2018,,,,54.83
118,2019,,,,19.23
118,2020,,,,121.64
118,2021,,,,190.75
118,2022,,,,42.54
118,2023,,,,66.46
120,2012,,,,12.26
120,2013,,,,12.0
120,2014,,,,23.71
120,2015,,,,40.39
120,2016,,,,54.48
120,2017,,,,73.82
120,2018,,,,76.38
120,2019,,,,35.7
120,2020,,,,31.28
120,2021,,,,49.88
120,2022,,,,45.62
120,2023,,,,34.89
122,2012,,,,54.34
122,2013,,,,26.05
122,2014,,,,32.79
122,2015,,,,35.36
122,2016,,,,127.9
122,2017,,,,144.04
122,2018,,,,41.25
122,2019,,,,180.53
122,2020,,,,80.34
