,Company_name,Sector,BSE,NSE,Market Cap,Current Price,High / Low,Stock P/E,Book Value,Dividend Yield,ROCE,ROE,Face Value,Price to Sales,Sales growth,Sales growth 3Years,Sales growth 5Years,Sales growth 7Years,Sales growth 10Years,Profit growth,Profit growth 3Years,Profit growth 5Years,Profit growth 7Years,Profit growth 10Years,EPS,EPS last year,Debt,Debt 3Years back,Debt 5Years back,Debt 7Years back,Debt 10Years back
0,Lupin Ltd,Pharmaceuticals,500257,LUPIN,60237,1323, 1347 / 628,45.2,291,0.3,5.73,3.33,2.0,3.24,16.8,2.67,1.05,2.24,5.61,1636,42.1,7.85,-21.6,-11.1,29.3,9.45,3785,6305,7143,7178,1164
