,Company_name,Sector,BSE,NSE,Market Cap,Current Price,High / Low,Stock P/E,Book Value,Dividend Yield,ROCE,ROE,Face Value,Price to Sales,Sales growth,Sales growth 3Years,Sales growth 5Years,Sales growth 7Years,Sales growth 10Years,Profit growth,Profit growth 3Years,Profit growth 5Years,Profit growth 7Years,Profit growth 10Years,EPS,EPS last year,Debt,Debt 3Years back,Debt 5Years back,Debt 7Years back,Debt 10Years back
0,Power Grid Corporation of India Ltd,Power Generation & Distribution,532898,POWERGRID,220610,237, 240 / 153,14.4,93.4,4.66,13.1,19.6,10.0,4.81,6.14,6.49,8.76,12.0,13.3,4.77,16.8,25.9,14.7,13.7,16.5,16.6,119892,148270,131503,108545,69233
