,Company_name,Sector,BSE,NSE,Market Cap,Current Price,High / Low,Stock P/E,Book Value,Dividend Yield,ROCE,ROE,Face Value,Price to Sales,Sales growth,Sales growth 3Years,Sales growth 5Years,Sales growth 7Years,Sales growth 10Years,Profit growth,Profit growth 3Years,Profit growth 5Years,Profit growth 7Years,Profit growth 10Years,EPS,EPS last year,Debt,Debt 3Years back,Debt 5Years back,Debt 7Years back,Debt 10Years back
0,Tata Motors Ltd,Automobile,500570,TATAMOTORS,285543,780, 803 / 381,17.8,161,0.26,5.95,5.62,2.0,0.71,33.0,9.84,3.48,3.44,6.24,269,31.2,-20.0,-20.8,-13.1,46.2,7.27,127864,124788,88950,69360,53716
