,Company_name,Sector,BSE,NSE,Market Cap,Current Price,High / Low,Stock P/E,Book Value,Dividend Yield,ROCE,ROE,Face Value,Price to Sales,Sales growth,Sales growth 3Years,Sales growth 5Years,Sales growth 7Years,Sales growth 10Years,Profit growth,Profit growth 3Years,Profit growth 5Years,Profit growth 7Years,Profit growth 10Years,EPS,EPS last year,Debt,Debt 3Years back,Debt 5Years back,Debt 7Years back,Debt 10Years back
0,SBI Cards & Payment Services Ltd,Finance,543066,SBICARD,72224,760, 933 / 691,31.4,117,0.33,13.0,25.7,10.0,4.73,25.8,13.8,21.4,28.3,29.8,8.64,22.0,30.3,34.5,32.4,24.3,23.9,34083,17573,11413,5928,2803
