,Company_name,Sector,BSE,NSE,Market Cap,Current Price,High / Low,Stock P/E,Book Value,Dividend Yield,ROCE,ROE,Face Value,Price to Sales,Sales growth,Sales growth 3Years,Sales growth 5Years,Sales growth 7Years,Sales growth 10Years,Profit growth,Profit growth 3Years,Profit growth 5Years,Profit growth 7Years,Profit growth 10Years,EPS,EPS last year,Debt,Debt 3Years back,Debt 5Years back,Debt 7Years back,Debt 10Years back
0,Tata Consultancy Services Ltd,IT - Software,532540,TCS,1388025,3793, 3929 / 3070,31.1,275,1.27,58.7,46.9,1.0,5.87,13.9,12.8,12.9,11.0,13.6,12.8,9.26,10.4,8.43,11.7,122,115,7764,8174,247,245,232
